Frame Number,Moving Density,Queue Density
1788,173,4121
1789,309,4141
1790,543,4134
1791,504,4165
1792,705,4187
1793,348,4204
1794,426,4263
1795,380,4323
1796,453,4290
1797,442,4204
1798,427,4175
1799,165,4238
1800,418,4371
1801,454,4391
1802,418,4442
1803,627,4351
1804,64,4345
1805,452,4272
1806,352,4321
1807,581,4316
1808,633,4377
1809,1035,4450
1810,861,4329
1811,665,4373
1812,877,4400
1813,491,4448
1814,112,4465
1815,472,4465
1816,599,4393
1817,61,4424
1818,470,4372
1819,476,4415
1820,355,4427
1821,375,4414
1822,162,4440
1823,745,4531
1824,424,4518
1825,386,4465
1826,277,4418
1827,1115,4387
1828,614,4393
1829,298,4406
1830,343,4437
1831,218,4355
1832,449,4344
1833,227,4413
1834,523,4336
1835,355,4349
1836,354,4292
1837,671,4282
1838,236,4218
1839,411,4247
1840,342,4270
1841,353,4299
1842,773,4423
1843,294,4450
1844,492,4474
1845,853,4458
1846,116,4360
1847,948,4307
