Frame Number,Moving Density,Queue Density
1766,207,4273
1767,204,4403
1768,171,4415
1769,261,4424
1770,218,4381
1771,118,4381
1772,218,4358
1773,148,4338
1774,118,4368
1775,157,4348
1776,174,4361
1777,161,4327
1778,305,4377
1779,222,4396
1780,224,4184
1781,276,4175
1782,170,4199
1783,211,4169
1784,135,4152
1785,188,4178
1786,121,4155
1787,117,4139
1788,123,4171
1789,159,4197
1790,82,4190
1791,193,4236
1792,155,4209
1793,34,4236
1794,176,4324
1795,121,4315
1796,75,4287
1797,170,4183
1798,169,4197
1799,130,4234
1800,145,4373
1801,191,4363
1802,55,4406
1803,157,4316
1804,97,4301
1805,70,4238
1806,178,4305
1807,115,4302
1808,99,4369
1809,250,4420
1810,209,4317
1811,132,4315
1812,232,4382
1813,170,4462
1814,129,4451
1815,191,4414
1816,169,4377
1817,121,4352
1818,162,4284
1819,146,4368
1820,180,4369
1821,146,4415
1822,166,4459
1823,227,4498
1824,186,4522
1825,223,4453
1826,205,4411
1827,320,4368
1828,276,4394
1829,275,4397
1830,210,4410
1831,222,4375
1832,283,4344
1833,154,4382
1834,215,4319
1835,249,4306
1836,115,4289
1837,121,4251
1838,256,4201
1839,167,4217
1840,216,4301
1841,194,4324
1842,196,4458
1843,139,4459
1844,146,4490
1845,124,4493
1846,97,4407
1847,49,4351
1848,92,4307
1849,102,4319
1850,98,4331
1851,52,4281
1852,73,4277
1853,72,4307
1854,76,4378
1855,68,4415
1856,60,4422
1857,137,4451
1858,81,4542
1859,42,4545
1860,95,4600
1861,84,4663
