Frame Number,Moving Density,Queue Density
1803,482,2445
1804,507,2513
1805,226,2508
1806,488,2509
1807,356,2556
1808,288,2518
1809,374,2553
1810,341,2449
1811,242,2415
1812,315,2305
1813,287,2252
1814,264,2245
1815,316,2206
1816,285,2152
1817,251,2109
1818,438,2121
1819,386,2104
1820,289,2059
1821,363,2137
1822,305,2173
1823,394,2169
1824,245,2193
1825,348,2146
1826,382,2120
1827,435,2127
1828,281,2088
1829,504,2092
1830,232,2129
1831,296,2133
1832,558,2161
1833,317,2184
1834,308,2190
1835,493,2182
1836,237,2175
1837,300,2127
1838,521,2137
1839,363,2105
1840,367,2068
1841,457,2037
1842,375,2036
1843,307,1938
1844,370,1911
1845,214,1925
1846,254,1930
1847,338,1927
1848,283,1902
1849,322,1863
1850,246,1831
1851,173,1712
1852,128,1632
1853,150,1581
1854,119,1570
1855,163,1628
1856,82,1660
1857,201,1715
